Rank,AQI,City,State,Population
15001,45.1,Colebrook, CT,0
15001,45.1,Hamden, CT,0
15001,45.1,Lebanon, CT,0
15001,45.1,Northford, CT,0
15001,45.1,Seymour, CT,0
15001,45.1,Winchester Center, CT,0
15001,45.1,Woodbridge, CT,0
15001,45.1,Woodstock Valley, CT,0
15001,45.1,Jacob, IL,0
15001,45.1,Menard, IL,0
15001,45.1,Atwood, IN,0
15001,45.1,Bowling Green, IN,0
15001,45.1,Hillsdale, IN,0
15001,45.1,Reelsville, IN,0
15001,45.1,Ary, KY,0
15001,45.1,Athol, KY,0
15001,45.1,Bays, KY,0
15001,45.1,Beauty, KY,0
15001,45.1,Bonnyman, KY,0
15001,45.1,Boons Camp, KY,0
15001,45.1,Bulan, KY,0
15001,45.1,Carrie, KY,0
15001,45.1,Chavies, KY,0
15001,45.1,Clayhole, KY,0
15001,45.1,Combs, KY,542
15001,45.1,Debord, KY,0
15001,45.1,Dice, KY,0
15001,45.1,Dwarf, KY,0
15001,45.1,Emmalena, KY,0
15001,45.1,Fisty, KY,0
15001,45.1,Garner, KY,0
15001,45.1,Happy, KY,0
15001,45.1,Krypton, KY,0
15001,45.1,Leburn, KY,0
15001,45.1,Lost Creek, KY,0
15001,45.1,Pilgrim, KY,0
15001,45.1,River, KY,0
15001,45.1,Rousseau, KY,0
15001,45.1,Rowdy, KY,0
15001,45.1,Scuddy, KY,0
15001,45.1,Tomahawk, KY,0
15001,45.1,Vest, KY,0
15001,45.1,Whick, KY,0
15001,45.1,Williamsport, KY,0
15001,45.1,Barnstable, MA,"47,821"
15001,45.1,Centerville, MA,0
15001,45.1,Cummaquid, MA,0
15001,45.1,East Orleans, MA,0
15001,45.1,Eastham, MA,0
15001,45.1,Harwich, MA,0
15001,45.1,Hyannis, MA,0
15001,45.1,Hyannis Port, MA,0
15001,45.1,Manomet, MA,0
15001,45.1,Marstons Mills, MA,0
15001,45.1,North Chatham, MA,0
15001,45.1,Sagamore Beach, MA,0
15001,45.1,South Chatham, MA,0
15001,45.1,South Harwich, MA,0
15001,45.1,South Orleans, MA,0
15001,45.1,South Wellfleet, MA,0
15001,45.1,Truro, MA,0
15001,45.1,Wellfleet, MA,0
15001,45.1,West Barnstable, MA,0
15001,45.1,West Harwich, MA,0
15001,45.1,West Hyannisport, MA,0
15001,45.1,White Horse Beach, MA,0
15001,45.1,Commerce Township, MI,0
15001,45.1,Nunica, MI,0
15001,45.1,Brazeau, MO,0
15001,45.1,Farrar, MO,0
15001,45.1,Faucett, MO,0
15001,45.1,Mc Bride, MO,0
15001,45.1,Senatobia, MS,"8,063"
15001,45.1,Taylor, MS,265
15001,45.1,White Oak, MS,922
15001,45.1,Altenburg, MO,466
15001,45.1,Bel Nor, MO,"1,522"
15001,45.1,Beverly Hills, MO,440
15001,45.1,Brewer, MO,452
15201,45.1,Calhoun, MO,373
15201,45.1,Centerview, MO,283
15201,45.1,Clinton, MO,"9,014"
15201,45.1,De Kalb, MO,205
15201,45.1,Frohna, MO,270
15201,45.1,Glen Echo Park, MO,122
15201,45.1,Greendale, MO,725
15201,45.1,Hanley Hills, MO,"2,109"
15201,45.1,Lamar, MO,"4,499"
15201,45.1,Lamar Heights, MO,182
15201,45.1,Lithium, MO,101
15201,45.1,Longtown, MO,116
15201,45.1,Oak Ridge, MO,231
15201,45.1,Old Appleton, MO,20
15201,45.1,Perryville, MO,"8,280"
15201,45.1,Pocahontas, MO,111
15201,45.1,Prairie Home, MO,314
15201,45.1,Saint Mary, MO,397
15201,45.1,Tightwad, MO,67
15201,45.1,Velda Village, MO,"1,252"
15201,45.1,Vinita Terrace, MO,230
15201,45.1,Warrensburg, MO,"19,548"
15201,45.1,Windsor, MO,"2,896"
15201,45.1,Las Vegas, NV,"597,353"
15201,45.1,Mount Charleston, NV,317
15201,45.1,Pahrump, NV,"35,009"
15201,45.1,Absecon, NJ,"8,400"
15201,45.1,Atlantic City, NJ,"39,521"
15201,45.1,Brigantine, NJ,"9,420"
15201,45.1,Brownville, NJ,"2,924"
15201,45.1,Cliffwood Beach, NJ,"3,331"
15201,45.1,Laurence Harbor, NJ,"6,845"
15201,45.1,Longport, NJ,949
15201,45.1,Madison Park, NJ,"6,616"
15201,45.1,Margate City, NJ,"6,343"
15201,45.1,Matawan, NJ,"8,759"
15201,45.1,Mystic Island, NJ,"7,792"
15201,45.1,Northfield, NJ,"8,616"
15201,45.1,Old Bridge, NJ,"23,572"
15201,45.1,Pleasantville, NJ,"20,436"
15201,45.1,Pomona, NJ,"7,164"
15201,45.1,Port Republic, NJ,"1,093"
15201,45.1,Smithville, NJ,"6,950"
15201,45.1,South Amboy, NJ,"8,749"
15201,45.1,Ventnor City, NJ,"10,632"
15201,45.1,Hazlehurst, GA,"4,225"
15201,45.1,Phillipsburg, GA,673
15201,45.1,Poulan, GA,"1,175"
15201,45.1,Sumner, GA,458
15201,45.1,Sylvester, GA,"6,180"
15201,45.1,Tifton, GA,"16,589"
15201,45.1,Ty Ty, GA,986
15201,45.1,Unionville, GA,"1,226"
15201,45.1,Ava, IL,703
15201,45.1,Bonfield, IL,299
15201,45.1,Cambria, IL,"1,500"
15201,45.1,Campbell Hill, IL,247
15201,45.1,Chester, IL,"8,495"
15201,45.1,Chrisman, IL,"1,389"
15201,45.1,Gorham, IL,168
15201,45.1,Grand Tower, IL,407
15201,45.1,Herscher, IL,"1,519"
15201,45.1,Hurst, IL,841
15201,45.1,Irwin, IL,107
15201,45.1,Jewett, IL,310
15201,45.1,Limestone, IL,"1,452"
15201,45.1,Makanda, IL,530
15201,45.1,Manhattan, IL,"7,017"
15201,45.1,Ridge Farm, IL,836
15201,45.1,Rockwood, IL,61
15201,45.1,Symerton, IL,88
15201,45.1,Union Hill, IL,61
15201,45.1,Blanford, IN,284
15201,45.1,Brazil, IN,"8,022"
15201,45.1,Carbon, IN,577
15201,45.1,Cayuga, IN,"1,016"
15201,45.1,Dana, IN,538
15201,45.1,Etna Green, IN,679
15201,45.1,Harmony, IN,659
15201,45.1,Knightsville, IN,877
15201,45.1,Newport, IN,433
15201,45.1,Saint Bernice, IN,454
15283,45.0,Alapaha, GA,684
15283,45.0,Enigma, GA,"1,052"
15283,45.0,Alto Pass, IL,486
15283,45.0,Benton, IL,"7,185"
15283,45.0,Buckner, IL,522
15283,45.0,Bush, IL,293
15283,45.0,Christopher, IL,"2,828"
15283,45.0,Colp, IL,269
15283,45.0,Dowell, IL,303
15283,45.0,Elkville, IL,"1,048"
15283,45.0,Freeman Spur, IL,262
15283,45.0,Greenup, IL,"1,794"
15283,45.0,Harrison, IL,982
15283,45.0,Manteno, IL,"9,585"
15283,45.0,Mulkeytown, IL,130
15283,45.0,Murphysboro, IL,"8,189"
15283,45.0,North City Village, IL,891
15283,45.0,Ohlman, IL,88
15283,45.0,Orient, IL,377
15283,45.0,Peotone, IL,"4,122"
15283,45.0,Royalton, IL,"1,032"
15283,45.0,Valier, IL,633
15283,45.0,Vergennes, IL,322
15283,45.0,West City, IL,702
15283,45.0,Zeigler, IL,"1,850"
15283,45.0,Boswell, IN,728
15283,45.0,Center Point, IN,223
15283,45.0,Fowler, IN,"2,340"
15283,45.0,Seelyville, IN,930
15283,45.0,Staunton, IN,452
15283,45.0,Wallace, IN,127
15283,45.0,Clifton, TX,"3,400"
15283,45.0,Coyote Flats, TX,380
15283,45.0,Crawford, TX,716
15283,45.0,Dalworthington Gardens, TX,"2,077"
15283,45.0,Emory, TX,"1,160"
15283,45.0,Fairfield, TX,"2,909"
15283,45.0,Farmers Branch, TX,"30,261"
15283,45.0,Forest Hill, TX,"12,612"
15283,45.0,Granbury, TX,"8,496"
15283,45.0,Impact, TX,9
15283,45.0,Iredell, TX,368
15283,45.0,Keene, TX,"6,089"
15283,45.0,Lueders, TX,178
15283,45.0,Mineral Wells, TX,"16,593"
15283,45.0,Oak Trail Shores, TX,"3,064"
15283,45.0,Pantego, TX,"2,466"
15283,45.0,Rio Vista, TX,"1,006"
15283,45.0,Tolar, TX,"1,109"
15283,45.0,Weatherford, TX,"26,490"
15283,45.0,Ashburn, VA,"47,484"
15283,45.0,Broadway, VA,"3,748"
15283,45.0,Brodnax, VA,263
15283,45.0,Clifton, VA,254
15283,45.0,Dranesville, VA,"12,128"
15283,45.0,Ettrick, VA,"5,660"
15283,45.0,Floris, VA,"8,413"
15283,45.0,Franklin Farm, VA,"19,956"
15283,45.0,Gainesville, VA,"12,145"
15283,45.0,Greenbriar, VA,"7,994"
15283,45.0,Greenville, VA,"1,060"
15283,45.0,Hampden Sydney, VA,"1,674"
15283,45.0,Haymarket, VA,"1,736"
15283,45.0,Herndon, VA,"24,141"
15283,45.0,Lansdowne, VA,"11,678"
15283,45.0,Lovingston, VA,384
15283,45.0,Nokesville, VA,"1,989"
15283,45.0,Oak Grove, VA,"1,625"
15283,45.0,Petersburg, VA,"32,439"
15283,45.0,Sterling, VA,"29,016"
15283,45.0,University Center, VA,"3,967"
15283,45.0,Wintergreen, VA,286
15283,45.0,Charles Town, WV,"5,464"
15283,45.0,Rupert, WV,993
15283,45.0,Wardensville, WV,253
15283,45.0,Eastabuchie, MS,0
15283,45.0,Moselle, MS,0
15283,45.0,Bellarthur, NC,0
15283,45.0,Dudley, NC,0
15283,45.0,Margarettsville, NC,0
15283,45.0,Adelphia, NJ,0
15283,45.0,Brick, NJ,0
15283,45.0,Howell, NJ,0
15283,45.0,Little Falls, NJ,"11,622"
15283,45.0,Neptune, NJ,0
15283,45.0,Normandy Beach, NJ,0
15283,45.0,Rome, OH,0
15283,45.0,Bunch, OK,0
15283,45.0,Earlington, PA,0
15283,45.0,Fountainville, PA,0
15283,45.0,Harborcreek, PA,0
15283,45.0,Kresgeville, PA,0
15283,45.0,Lafayette Hill, PA,0
15283,45.0,Lederach, PA,0
15283,45.0,Mainland, PA,0
15283,45.0,West Point, PA,0
15283,45.0,Cypress Inn, TN,0
15283,45.0,Lutts, TN,0
15283,45.0,Caddo, TX,0
15283,45.0,Carlton, TX,0
15283,45.0,Energy, TX,0
15283,45.0,Santo, TX,0
15283,45.0,South Bend, TX,0
15283,45.0,Bremo Bluff, VA,0
15283,45.0,Cullen, VA,0
15283,45.0,Dundas, VA,0
15283,45.0,Evergreen, VA,0
15283,45.0,Freeman, VA,0
15283,45.0,Gladstone, VA,0
15283,45.0,Linden, VA,0
15283,45.0,Linville, VA,0
15283,45.0,Maidens, VA,0
15283,45.0,Meredithville, VA,0
15283,45.0,Montebello, VA,0
15283,45.0,Oilville, VA,0
15283,45.0,Raphine, VA,0
15283,45.0,Rockville, VA,0
15283,45.0,Singers Glen, VA,0
15401,45.0,Skippers, VA,0
15401,45.0,Rogersville, AL,"1,106"
15401,45.0,Hard Rock, AZ,65
15401,45.0,Seba Dalkai, AZ,123
15401,45.0,Tees Toh, AZ,395
15401,45.0,Hardy, AR,724
15401,45.0,Highland, AR,"1,018"
15401,45.0,Lonoke, AR,"4,255"
15401,45.0,Mcalmont, AR,"1,721"
15401,45.0,Bonita, CA,"13,864"
15401,45.0,Imperial Beach, CA,"26,857"
15401,45.0,Meiners Oaks, CA,"3,634"
15401,45.0,Mira Monte, CA,"7,306"
15401,45.0,Rail Road Flat, CA,369
15401,45.0,Rancho San Diego, CA,"21,514"
15401,45.0,Aetna Estates, CO,"1,031"
15401,45.0,Alamosa, CO,"9,427"
15401,45.0,Lochbuie, CO,"5,127"
15401,45.0,Crystal Lake, CT,"2,378"
15401,45.0,Meriden, CT,"60,616"
15401,45.0,North Haven, CT,"23,997"
15401,45.0,South Windham, CT,"1,603"
15401,45.0,Wallingford Center, CT,"17,824"
15401,45.0,Arcadia, KS,410
15401,45.0,Blue Mound, KS,303
15401,45.0,Chanute, KS,"9,194"
15401,45.0,Earlton, KS,59
15401,45.0,Easton, KS,337
15401,45.0,Elwood, KS,"1,116"
15401,45.0,Erie, KS,"1,024"
15401,45.0,Fontana, KS,151
15401,45.0,Highland, KS,"1,078"
15401,45.0,Humboldt, KS,"1,977"
15401,45.0,La Cygne, KS,"1,347"
15401,45.0,Leavenworth, KS,"35,738"
15401,45.0,Linn Valley, KS,958
15401,45.0,Mildred, KS,35
15401,45.0,Mound City, KS,870
15401,45.0,Osawatomie, KS,"4,403"
15401,45.0,Paola, KS,"5,589"
15401,45.0,Peru, KS,144
15401,45.0,Pleasanton, KS,"1,213"
15401,45.0,Rantoul, KS,125
15401,45.0,Savonburg, KS,120
15401,45.0,Stark, KS,70
15401,45.0,Troy, KS,"1,037"
15401,45.0,Walnut, KS,307
15401,45.0,Wathena, KS,"1,281"
15401,45.0,White Cloud, KS,235
15401,45.0,Yates Center, KS,"1,285"
15401,45.0,Auxier, KY,366
15401,45.0,Burnside, KY,873
15401,45.0,East Bernstadt, KY,891
15401,45.0,Hazel Green, KY,280
15401,45.0,Paintsville, KY,"4,254"
15401,45.0,Belchertown, MA,"3,010"
15401,45.0,Palmer Town, MA,"12,155"
15401,45.0,Ware, MA,"5,816"
15401,45.0,Farmington, MI,"10,472"
15401,45.0,Livonia, MI,"95,888"
15401,45.0,Greasy, OK,300
15401,45.0,Grove, OK,"6,658"
15401,45.0,Indianola, OK,48
15401,45.0,Pensacola, OK,188
15401,45.0,River Bottom, OK,134
15401,45.0,Salem, OK,126
15401,45.0,Sand Hill, OK,317
15401,45.0,Shady Grove, OK,484
15401,45.0,Sour John, OK,37
15401,45.0,Warner, OK,"1,763"
15401,45.0,Westville, OK,"1,860"
15401,45.0,White Water, OK,17
15401,45.0,Wyandotte, OK,329
15401,45.0,Zena, OK,58
15401,45.0,Chalfont, PA,"4,052"
15401,45.0,Fort Washington, PA,"5,619"
15401,45.0,Kulpsville, PA,"8,401"
15401,45.0,New Britain, PA,"3,028"
15401,45.0,North East, PA,"4,253"
15401,45.0,Plymouth Meeting, PA,"5,721"
15401,45.0,Wyndmoor, PA,"5,681"
15401,45.0,Youngsville, PA,"1,854"
15401,45.0,Blackville, SC,"2,324"
15401,45.0,Abilene, TX,"120,776"
15401,45.0,Albany, TX,"2,307"
15401,45.0,Annetta, TX,"1,509"
15401,45.0,Archer City, TX,"1,619"
15401,45.0,Arlington, TX,"375,305"
15401,45.0,Beverly Hills, TX,"1,579"
15401,45.0,Canutillo, TX,"6,091"
15401,45.0,China Spring, TX,"1,533"
15401,45.0,Ayden, NC,"5,018"
15401,45.0,Bell Arthur, NC,430
15401,45.0,Brices Creek, NC,"3,593"
15401,45.0,Bridgeton, NC,371
15401,45.0,Brogden, NC,"2,499"
15401,45.0,Cove City, NC,437
15401,45.0,Dover, NC,426
15401,45.0,Fairfield Harbour, NC,"2,969"
15401,45.0,Farmville, NC,"4,716"
15401,45.0,Greenville, NC,"87,546"
15401,45.0,Grifton, NC,"2,608"
15401,45.0,Hookerton, NC,391
15401,45.0,James City, NC,"5,635"
15401,45.0,Maury, NC,"1,228"
15401,45.0,Neuse Forest, NC,"2,508"
15401,45.0,New Bern, NC,"30,171"
15401,45.0,River Bend, NC,"3,151"
15401,45.0,Seven Springs, NC,118
15401,45.0,Trent Woods, NC,"4,210"
15401,45.0,Vanceboro, NC,"1,092"
15401,45.0,Walstonburg, NC,320
15401,45.0,Winterville, NC,"9,424"
15401,45.0,Bay View, OH,511
15401,45.0,Chesterland, OH,"2,257"
15401,45.0,Roaming Shores, OH,"1,804"
15401,45.0,Rock Creek, OH,462
15401,45.0,Waite Hill, OH,441
15401,45.0,Afton, OK,930
15401,45.0,Bell, OK,522
15401,45.0,Bernice, OK,499
15401,45.0,Braggs, OK,196
15401,45.0,Butler CDP, OK,169
15401,45.0,Cleora, OK,"1,429"
15401,45.0,Copeland, OK,"1,288"
15401,45.0,Deer Lick, OK,22
15401,45.0,Dennis, OK,79
15401,45.0,Elm Grove, OK,194
15401,45.0,Fairland, OK,"1,028"
15401,45.0,Baldwyn, MS,"3,198"
15401,45.0,Leakesville, MS,786
15401,45.0,Adrian, MO,"2,098"
15401,45.0,Albany, MO,"2,125"
15401,45.0,Amoret, MO,195
15401,45.0,Amsterdam, MO,237
15401,45.0,Appleton City, MO,"1,334"
15401,45.0,Bronaugh, MO,266
15401,45.0,Brownington, MO,88
15401,45.0,Butler, MO,"4,112"
15401,45.0,California, MO,"4,342"
15401,45.0,Clarksdale, MO,307
15401,45.0,Cole Camp, MO,"1,567"
15401,45.0,Deepwater, MO,367
15401,45.0,Diamond, MO,900
15401,45.0,El Dorado Springs, MO,"3,562"
15401,45.0,Farley, MO,225
15401,45.0,Fillmore, MO,208
15401,45.0,Forest City, MO,258
15401,45.0,Fortescue, MO,8
15401,45.0,Harwood, MO,103
15401,45.0,Ionia, MO,111
15401,45.0,Irwin, MO,18
15401,45.0,La Due, MO,30
15401,45.0,Lincoln, MO,"1,171"
15401,45.0,Lowry City, MO,458
15401,45.0,Merwin, MO,42
15401,45.0,Meta, MO,208
15401,45.0,Milford, MO,25
15401,45.0,Milo, MO,123
15401,45.0,Montrose, MO,386
15401,45.0,Moundville, MO,162
15401,45.0,Nevada, MO,"8,318"
15401,45.0,New Hampton, MO,258
15401,45.0,Oregon, MO,905
15401,45.0,Osceola, MO,986
15401,45.0,Passaic, MO,34
15401,45.0,Platte City, MO,"4,775"
15401,45.0,Randolph, MO,26
15401,45.0,Rockville, MO,137
15401,45.0,Roscoe, MO,139
15401,45.0,Saint Thomas, MO,225
15401,45.0,Schell City, MO,208
15401,45.0,Sedalia, MO,"21,429"
15401,45.0,Sheldon, MO,729
15401,45.0,Smithton, MO,475
15401,45.0,Stanberry, MO,"1,276"
15401,45.0,Tracy, MO,202
15401,45.0,Union Star, MO,362
15401,45.0,Walker, MO,304
15401,45.0,Weston, MO,"1,735"
15401,45.0,Allenwood, NJ,"1,022"
15401,45.0,Asbury Park, NJ,"15,933"
15401,45.0,Avon By The Sea, NJ,"1,810"
15401,45.0,Bay Head, NJ,997
15401,45.0,Belmar, NJ,"5,760"
15401,45.0,Bradley Beach, NJ,"4,290"
15401,45.0,Brielle, NJ,"4,772"
15401,45.0,Dover Beaches North, NJ,990
15401,45.0,Edgewater, NJ,"11,969"
15401,45.0,Farmingdale, NJ,"1,396"
15401,45.0,Interlaken, NJ,826
15401,45.0,Lake Como, NJ,"1,647"
15401,45.0,Manasquan, NJ,"5,841"
15401,45.0,Mantoloking, NJ,356
15401,45.0,Neptune City, NJ,"4,849"
15401,45.0,Ocean Grove, NJ,"3,134"
15401,45.0,Point Pleasant, NJ,"18,481"
15401,45.0,Point Pleasant Beach, NJ,"4,664"
15401,45.0,Ramtown, NJ,"5,886"
15401,45.0,Sea Girt, NJ,"1,844"
15601,45.0,Shark River Hills, NJ,"3,770"
15601,45.0,Spring Lake, NJ,"2,999"
15601,45.0,Spring Lake Heights, NJ,"4,691"
15601,45.0,Wanamassa, NJ,"4,477"
15601,45.0,West Belmar, NJ,"2,517"
15601,45.0,Upper Tract, WV,0
15601,45.0,Milam, WV,0
15601,45.0,Sugar Grove, WV,0
15601,45.0,Delray, WV,0
15601,45.0,Rio, WV,0
15601,45.0,Ballard, WV,0
15601,45.0,Williamsville, VA,0
15601,45.0,Virginia State University, VA,0
15601,45.0,Jay Em, WY,0
15601,45.0,Purgitsville, WV,0
15601,45.0,Alpine Northeast, WY,10
15601,45.0,Alpine Northwest, WY,295
15601,45.0,Hoback, WY,"1,344"
15601,45.0,Knoxville, AL,0
15601,45.0,Samantha, AL,0
15601,45.0,Lincoln Acres, CA,0
15601,45.0,Pala, CA,0
15601,45.0,Palomar Mountain, CA,0
15601,45.0,Pauma Valley, CA,0
15601,45.0,Somerset, CA,0
15601,45.0,Milldale, CT,0
15601,45.0,Plantsville, CT,0
15601,45.0,Wallingford, CT,0
15601,45.0,Willington, CT,0
15601,45.0,Brookfield, GA,0
15601,45.0,Coello, IL,0
15601,45.0,Oraville, IL,0
15601,45.0,Pomona, IL,0
15601,45.0,Rosamond, IL,0
15601,45.0,Centerpoint, IN,0
15601,45.0,Templeton, IN,0
15601,45.0,Centerville, KS,0
15601,45.0,Dennis, KS,0
15601,45.0,Fort Leavenworth, KS,0
15601,45.0,Lacygne, KS,0
15601,45.0,East Point, KY,0
15601,45.0,Hagerhill, KY,0
15601,45.0,Meally, KY,0
15601,45.0,Pittsburg, KY,0
15601,45.0,Slade, KY,0
15601,45.0,Thelma, KY,0
15601,45.0,Van Lear, KY,0
15601,45.0,West Van Lear, KY,0
15601,45.0,Bondsville, MA,"1,929"
15601,45.0,Palmer, MA,"4,170"
15601,45.0,Thorndike, MA,0
15601,45.0,Three Rivers, MA,"3,288"
15601,45.0,West Warren, MA,0
15601,45.0,Redford, MI,"47,047"
15601,45.0,Florence, MO,0
15601,45.0,Mora, MO,0
15657,44.9,Pinedale, WY,"1,913"
15657,44.9,Goodway, AL,0
15657,44.9,Huxford, AL,0
15657,44.9,Lenox, AL,0
15657,44.9,Mexia, AL,0
15657,44.9,Perdue Hill, AL,0
15657,44.9,Seminole, AL,0
15657,44.9,Abington, CT,0
15657,44.9,Berlin, CT,0
15657,44.9,Bridgewater, CT,0
15657,44.9,Brookfield, CT,0
15657,44.9,Canterbury, CT,0
15657,44.9,Chaplin, CT,0
15657,44.9,Hanover, CT,0
15657,44.9,Hawleyville, CT,0
15657,44.9,Ledyard, CT,0
15657,44.9,Middlefield, CT,0
15657,44.9,Montville, CT,0
15657,44.9,New Fairfield, CT,0
15657,44.9,North Franklin, CT,0
15657,44.9,North Stonington, CT,0
15657,44.9,North Windham, CT,0
15657,44.9,Plainfield, CT,0
15657,44.9,Pomfret Center, CT,0
15657,44.9,Preston, CT,0
15657,44.9,South Britain, CT,0
15657,44.9,Southbury, CT,0
15657,44.9,Southington, CT,0
15657,44.9,Stevenson, CT,0
15657,44.9,Taftville, CT,0
15657,44.9,Uncasville, CT,0
15657,44.9,Versailles, CT,0
15657,44.9,Voluntown, CT,0
15657,44.9,West Mystic, CT,0
15657,44.9,Woodstock, CT,0
15657,44.9,Yantic, CT,0
15657,44.9,Cantonment, FL,0
15657,44.9,Lowder, IL,0
15657,44.9,La Porte, IN,0
15657,44.9,Mill Creek, IN,0
15657,44.9,Cummings, KS,0
15657,44.9,Le Roy, KS,0
15657,44.9,Bighill, KY,0
15657,44.9,Granville, MA,0
15657,44.9,South Carver, MA,0
15657,44.9,Westport Point, MA,0
15657,44.9,Harbert, MI,0
15657,44.9,Jeddo, MI,0
15657,44.9,Lakeside, MI,0
15657,44.9,New Hudson, MI,0
15657,44.9,Salem, MI,0
15657,44.9,Sawyer, MI,0
15657,44.9,Union Pier, MI,0
15657,44.9,Grand Lake Towne, OK,151
15657,44.9,Grandview, OK,323
15657,44.9,Hulbert, OK,624
15657,44.9,Jay, OK,"2,481"
15657,44.9,Ketchum, OK,464
15657,44.9,Langley, OK,759
15657,44.9,Mulhall, OK,195
15657,44.9,New Eucha, OK,528
15657,44.9,Orlando, OK,200
15657,44.9,Piney, OK,244
15657,44.9,Strang, OK,58
15657,44.9,Bangor, PA,"5,256"
15657,44.9,Bryn Mawr, PA,"3,507"
15657,44.9,Canadohta Lake, PA,524
15657,44.9,Centerville, PA,211
15657,44.9,East Bangor, PA,"1,233"
15657,44.9,Elgin, PA,257
15657,44.9,Emlenton, PA,705
15657,44.9,Erie, PA,"100,832"
15657,44.9,Green Lane, PA,431
15657,44.9,Haverford College, PA,"1,311"
15657,44.9,Hydetown, PA,458
15657,44.9,Lansdale, PA,"16,382"
15657,44.9,Lawrence Park, PA,"3,930"
15657,44.9,Lincolnville, PA,116
15657,44.9,North Wales, PA,"3,227"
15657,44.9,Northwest Harborcreek, PA,"9,492"
15657,44.9,Pen Argyl, PA,"3,576"
15657,44.9,Penn State Erie, PA,"1,642"
15657,44.9,Philadelphia, PA,"1,546,920"
15657,44.9,Pleasantville, PA,864
15657,44.9,Plumsteadville, PA,"3,214"
15657,44.9,Riceville, PA,50
15657,44.9,Roseto, PA,"1,772"
15657,44.9,Spartansburg, PA,284
15657,44.9,Titusville, PA,"5,479"
15657,44.9,Union City, PA,"3,271"
15657,44.9,Vowinckel, PA,141
15657,44.9,Wattsburg, PA,494
15657,44.9,Wesleyville, PA,"3,297"
15657,44.9,Ashaway, RI,"1,307"
15657,44.9,Bradford, RI,"1,212"
15657,44.9,Misquamicut, RI,419
15657,44.9,Newport East, RI,"10,953"
15657,44.9,Watch Hill, RI,179
15657,44.9,Weekapaug, RI,419
15657,44.9,Westerly, RI,"17,984"
15657,44.9,Cameron, SC,586
15657,44.9,Cordova, SC,217
15657,44.9,Edisto, SC,"2,329"
15657,44.9,Lamar, SC,899
15657,44.9,Alvarado, TX,"3,832"
15657,44.9,Bynum, TX,219
15657,44.9,Arkabutla, MS,0
15657,44.9,Etta, MS,0
15657,44.9,Sarah, MS,0
15657,44.9,Collettsville, NC,0
15657,44.9,Jonas Ridge, NC,0
15657,44.9,Linville, NC,0
15657,44.9,Linville Falls, NC,0
15657,44.9,Little Switzerland, NC,0
15657,44.9,Minneapolis, NC,0
15657,44.9,Montezuma, NC,0
15657,44.9,Penland, NC,0
15657,44.9,Pineola, NC,0
15657,44.9,Plumtree, NC,0
15657,44.9,Sugar Grove, NC,0
15657,44.9,Vilas, NC,0
15657,44.9,Zionville, NC,0
15657,44.9,Jean, NV,0
15657,44.9,Sloan, NV,0
15657,44.9,Eucha, OK,0
15657,44.9,Cyclone, PA,0
15657,44.9,Danboro, PA,0
15657,44.9,Duke Center, PA,0
15657,44.9,Flicksville, PA,0
15657,44.9,Garland, PA,0
15657,44.9,Gifford, PA,0
15657,44.9,Grand Valley, PA,0
15657,44.9,Haverford, PA,0
15657,44.9,Kossuth, PA,0
15657,44.9,Pipersville, PA,0
15657,44.9,Pittsfield, PA,0
15657,44.9,Rixford, PA,0
15657,44.9,Spring Creek, PA,0
15657,44.9,Sumneytown, PA,0
15657,44.9,Villanova, PA,0
15657,44.9,Zieglerville, PA,0
15657,44.9,Adamsville, RI,0
15657,44.9,Little Compton, RI,0
15657,44.9,Middletown, RI,0
15801,44.9,Trade, TN,0
15801,44.9,Bluff Dale, TX,0
15801,44.9,Dennis, TX,0
15801,44.9,Desdemona, TX,0
15801,44.9,Pattonville, TX,0
15801,44.9,Wingate, TX,0
15801,44.9,Dinwiddie, VA,0
15801,44.9,Hinton, VA,0
15801,44.9,Midlothian, VA,0
15801,44.9,Mint Spring, VA,0
15801,44.9,Steeles Tavern, VA,0
15801,44.9,Brownsdale, FL,557
15801,44.9,Century, FL,"1,488"
15801,44.9,Chumuckla, FL,786
15801,44.9,Ensley, FL,"20,784"
15801,44.9,Ferry Pass, FL,"31,204"
15801,44.9,Floridatown, FL,267
15801,44.9,Gonzalez, FL,"13,936"
15801,44.9,Jay, FL,433
15801,44.9,Molino, FL,"1,351"
15801,44.9,Pace, FL,"21,272"
15801,44.9,Pine Level, FL,215
15801,44.9,Wallace, FL,"1,488"
15801,44.9,Carbondale, IL,"26,374"
15801,44.9,Casey, IL,"2,477"
15801,44.9,De Soto, IL,"1,475"
15801,44.9,Farmersville, IL,568
15801,44.9,Girard, IL,"1,804"
15801,44.9,Goreville, IL,"1,189"
15801,44.9,Harvel, IL,155
15801,44.9,Marshall, IL,"3,895"
15801,44.9,Martinsville, IL,"1,150"
15801,44.9,Nilwood, IL,226
15801,44.9,Virden, IL,"3,600"
15801,44.9,Waggoner, IL,164
15801,44.9,Warrenville, IL,"13,361"
15801,44.9,Waverly, IL,"1,237"
15801,44.9,Fish Lake, IN,751
15801,44.9,Hudson Lake, IN,"1,409"
15801,44.9,Kingsbury, IN,381
15801,44.9,Laporte, IN,"22,153"
15801,44.9,Long Beach, IN,"1,206"
15801,44.9,Michiana Shores, IN,329
15801,44.9,Michigan City, IN,"31,369"
15801,44.9,New Carlisle, IN,"2,056"
