Rank,Land Area (sq mi),City,State,Population
23605,0.56,Anzac Village, NM,140
13832,2.02,Apache, OK,"1,315"
4545,8.2,Apache Creek, NM,63
748,34.99,Apache Junction, AZ,"36,965"
14232,1.92,Apalachicola, FL,"2,129"
16415,1.46,Apalachin, NY,"1,448"
2288,15.37,Apex, NC,"40,631"
2382,14.81,Apison, TN,"2,617"
21083,0.83,Aplington, IA,"1,104"
26357,0.31,Apollo, PA,"1,534"
1700,19.84,Apollo Beach, FL,"15,648"
914,31.24,Apopka, FL,"44,462"
13047,2.22,Appalachia, VA,"1,732"
9218,3.71,Apple Canyon Lake, IL,382
23357,0.58,Apple Creek, OH,"1,168"
12744,2.3,Apple Grove, WV,183
15150,1.72,Apple Mountain Lake, VA,"1,509"
21439,0.79,Apple River, IL,485
247,73.19,Apple Valley, CA,"70,561"
609,40.75,Apple Valley, UT,977
2036,16.86,Apple Valley, MN,"49,911"
6093,6.01,Apple Valley, OH,"5,465"
13289,2.15,Appleby, TX,577
19605,1,Applegate, MI,314
1305,24.33,Appleton, WI,"72,861"
14022,1.97,Appleton, MN,"1,510"
18314,1.15,Appleton City, MO,"1,334"
29140,0.05,Applewold, PA,307
8523,4.08,Applewood, CO,"7,467"
13142,2.2,Appomattox, VA,"2,132"
5801,6.35,Aptos, CA,"5,872"
3989,9.24,Aptos Hills-Larkin Valley, CA,"1,808"
10124,3.26,Aquadale, NC,353
1705,19.79,Aquasco, MD,758
9015,3.81,Aquebogue, NY,"2,012"
11170,2.84,Aquia Harbour, VA,"6,544"
26640,0.28,Aquilla, TX,77
28287,0.15,Aquilla, OH,336
2760,12.98,Arab, AL,"8,241"
5842,6.31,Arabi, GA,517
14889,1.77,Arabi, LA,"4,521"
4389,8.45,Aragon, NM,13
18483,1.12,Aragon, GA,"1,164"
2864,12.57,Aransas Pass, TX,"8,287"
22260,0.7,Arapaho, OK,483
1104,27.65,Arapahoe, WY,"1,398"
13233,2.17,Arapahoe, NC,494
19819,0.99,Arapahoe, NE,908
28854,0.09,Arbela, MO,22
6978,5.17,Arboles, CO,263
791,34.03,Arbon Valley, ID,730
14935,1.76,Arbuckle, CA,"3,009"
5662,6.52,Arbutus, MD,"21,404"
19584,1,Arbyrd, MO,533
4401,8.43,Arcade, GA,"1,506"
11700,2.65,Arcade, NY,"2,187"
3338,10.93,Arcadia, CA,"57,251"
8522,4.08,Arcadia, FL,"7,647"
10653,3.05,Arcadia, LA,"2,939"
11095,2.87,Arcadia, WI,"2,953"
14076,1.96,Arcadia, SC,"3,123"
16090,1.52,Arcadia, OK,145
19853,0.98,Arcadia, IA,563
21143,0.83,Arcadia, MO,773
23396,0.58,Arcadia, OH,639
23457,0.57,Arcadia, NE,360
23599,0.56,Arcadia, IN,"1,276"
23961,0.52,Arcadia, MI,244
24815,0.44,Arcadia, KS,410
23713,0.55,Arcadia Lakes, SC,876
28909,0.08,Arcadia University, PA,623
17308,1.3,Arcanum, OH,"2,309"
4055,9.1,Arcata, CA,"17,679"
2001,17.09,Archbald, PA,"7,053"
7292,4.93,Archbold, OH,"4,374"
4534,8.21,Archdale, NC,"11,322"
5376,6.89,Archer, FL,"1,105"
19610,1,Archer, NE,62
28818,0.09,Archer, IA,121
13155,2.19,Archer City, TX,"1,619"
3975,9.28,Archer Lodge, NC,"4,441"
18247,1.16,Archie, MO,"1,339"
18960,1.06,Arco, ID,"1,018"
22747,0.64,Arco, MN,91
12970,2.24,Arcola, VA,182
13914,2,Arcola, IL,"3,017"
14089,1.96,Arcola, TX,"1,964"
26459,0.3,Arcola, MO,45
27514,0.22,Arcola, MS,337
292,63.46,Arctic Village, AK,118
26947,0.26,Arden, DE,516
4311,8.59,Arden Hills, MN,"9,700"
16586,1.43,Arden On The Severn, MD,"2,245"
1909,17.83,Arden-Arcade, CA,"92,844"
28760,0.1,Ardencroft, DE,221
28132,0.16,Ardentown, DE,289
440,49.88,Ardmore, OK,"24,877"
7748,4.58,Ardmore, TN,"1,182"
13716,2.04,Ardmore, AL,"1,511"
14032,1.97,Ardmore, PA,"12,867"
26941,0.26,Ardoch, ND,79
17189,1.32,Ardsley, NY,"4,519"
19762,0.99,Aredale, IA,70
18304,1.15,Arena, WI,807
8536,4.07,Arenas Valley, NM,"1,025"
21219,0.82,Arendtsville, PA,994
21554,0.78,Arenzville, IL,317
22601,0.66,Argenta, IL,972
12528,2.37,Argentine, MI,"2,345"
3392,10.77,Argo, AL,"4,127"
22582,0.66,Argonia, KS,585
23618,0.56,Argonne, WI,188
18227,1.16,Argos, IN,"1,783"
8654,4.01,Argusville, ND,394
3203,11.39,Argyle, TX,"3,449"
15135,1.72,Argyle, GA,240
19692,1,Argyle, MN,536
22899,0.62,Argyle, WI,813
25208,0.4,Argyle, MO,135
25792,0.35,Argyle, NY,318
7609,4.68,Arial, SC,"2,739"
24853,0.44,Arimo, ID,319
24436,0.47,Arion, IA,139
21189,0.82,Aripeka, FL,152
24023,0.52,Arispe, IA,46
25532,0.37,Aristes, PA,319
14475,1.86,Aristocrat Ranchettes, CO,"1,492"
7070,5.09,Ariton, AL,720
1095,27.78,Arivaca, AZ,635
10972,2.92,Arivaca Junction, AZ,848
5998,6.11,Arizona City, AZ,"9,573"
15720,1.59,Arizona Village, AZ,737
5103,7.26,Arkadelphia, AR,"10,703"
3948,9.36,Arkansas City, KS,"12,316"
24378,0.48,Arkansas City, AR,543
22151,0.71,Arkansaw, WI,169
13320,2.14,Arkdale, WI,166
28408,0.14,Arkoe, MO,84
9662,3.47,Arkoma, OK,"1,954"
22293,0.69,Arkport, NY,785
5704,6.47,Arlee, MT,610
9126,3.76,Arley, AL,453
186,95.88,Arlington, TX,"375,305"
1210,25.97,Arlington, VA,"220,173"
1405,23.06,Arlington, TN,"11,623"
3987,9.25,Arlington, WA,"18,370"
7009,5.15,Arlington, MA,"43,728"
8466,4.12,Arlington, GA,"1,200"
8578,4.05,Arlington, WY,33
9278,3.68,Arlington, VT,"1,311"
12606,2.34,Arlington, AZ,38
14840,1.78,Arlington, OR,563
15397,1.66,Arlington, SD,"1,010"
15851,1.57,Arlington, MN,"2,196"
16392,1.47,Arlington, IN,471
18875,1.07,Arlington, KS,503
19081,1.05,Arlington, IA,557
19426,1.01,Arlington, WI,829
21329,0.8,Arlington, OH,"1,467"
22519,0.67,Arlington, NY,"4,033"
23158,0.6,Arlington, NE,"1,187"
25257,0.4,Arlington, IL,180
25538,0.37,Arlington, KY,383
2073,16.61,Arlington Heights, IL,"75,577"
4418,8.4,Arlington Heights, WA,"2,827"
6750,5.36,Arlington Heights, PA,"5,392"
26804,0.27,Arlington Heights, OH,985
18511,1.12,Arma, KS,"1,484"
21728,0.76,Armada, MI,"2,012"
29092,0.06,Armagh, PA,102
26599,0.29,Armington, IL,359
14295,1.9,Armona, CA,"3,531"
6139,5.97,Armonk, NY,"4,535"
20193,0.94,Armour, SD,902
20750,0.88,Armstrong, IA,924
21203,0.82,Armstrong, MO,318
28856,0.09,Armstrong, OK,193
22285,0.69,Arnaudville, LA,"1,238"
27030,0.25,Arnegard, ND,245
24942,0.43,Arnett, OK,504
2385,14.79,Arnold, CA,"2,728"
3131,11.58,Arnold, MO,"21,020"
3154,11.54,Arnold, MN,"3,002"
3377,10.82,Arnold, MD,"23,131"
22005,0.73,Arnold, PA,"5,090"
22502,0.67,Arnold, NE,550
24729,0.45,Arnold City, PA,609
15439,1.65,Arnold Line, MS,"2,533"
15805,1.57,Arnolds Park, IA,"1,109"
15231,1.7,Arnoldsville, GA,554
19292,1.03,Arnot, PA,400
14497,1.86,Aroma Park, IL,624
7539,4.74,Aromas, CA,"2,677"
23952,0.52,Arona, PA,368
11787,2.62,Arp, TX,857
13029,2.23,Arpelar, OK,276
20971,0.85,Arpin, WI,353
21466,0.79,Arrey, NM,393
24809,0.44,Arriba, CO,186
3511,10.41,Arrington, VA,850
27797,0.19,Arrow Point, MO,136
28432,0.13,Arrow Rock, MO,38
18267,1.15,Arrowhead Springs, WY,22
27699,0.2,Arrowsmith, IL,344
18890,1.07,Arroyo Colorado Estates Colonia, TX,579
8769,3.94,Arroyo Gardens, TX,415
6284,5.84,Arroyo Grande, CA,"17,536"
15438,1.65,Arroyo Hondo, NM,303
5426,6.82,Arroyo Seco, NM,"1,408"
28733,0.1,Artas, SD,6
17015,1.35,Artemus, KY,610
3715,9.92,Artesia, NM,"11,494"
15572,1.62,Artesia, CA,"16,698"
21985,0.73,Artesia, MS,398
23632,0.55,Artesian, SD,124
16103,1.52,Arthur, ND,362
17212,1.32,Arthur, IL,"2,448"
26287,0.31,Arthur, NE,167
28237,0.15,Arthur, IA,161
11077,2.88,Artois, CA,194
2621,13.58,Artondale, WA,"13,089"
741,35.14,Arvada, CO,"109,800"
14992,1.75,Arvada, WY,46
7425,4.82,Arvin, CA,"20,028"
11674,2.66,Asbury, IA,"4,848"
22298,0.69,Asbury, NJ,225
25623,0.36,Asbury, MO,152
2008,17.03,Asbury Lake, FL,"8,165"
16604,1.42,Asbury Park, NJ,"15,933"
15468,1.64,Ascutney, VT,449
5986,6.12,Ash Flat, AR,"1,230"
12727,2.31,Ash Fork, AZ,767
17867,1.22,Ash Grove, MO,"1,421"
16358,1.47,Asharoken, NY,552
12501,2.38,Ashaway, RI,"1,307"
2010,17.02,Ashburn, VA,"47,484"
7551,4.72,Ashburn, GA,"3,935"
28441,0.13,Ashburn, MO,32
23719,0.55,Ashby, MN,473
5236,7.06,Ashdown, AR,"4,611"
1832,18.53,Asheboro, NC,"25,573"
21435,0.79,Asher, OK,409
21244,0.82,Asherton, TX,"1,254"
18114,1.18,Asherville, KS,28
511,44.93,Asheville, NC,"85,783"
5854,6.3,Ashford, AL,"2,273"
13755,2.03,Ashford, WA,280
26564,0.29,Ashippun, WI,284
21324,0.8,Ashkum, IL,807
1146,26.91,Ashland, LA,279
1610,20.67,Ashland, MT,851
2659,13.42,Ashland, WI,"8,167"
3261,11.17,Ashland, OH,"20,421"
3406,10.74,Ashland, KY,"21,551"
5063,7.32,Ashland, AL,"2,494"
5192,7.13,Ashland, VA,"7,264"
5598,6.59,Ashland, OR,"20,412"
7468,4.79,Ashland, MO,"3,796"
7943,4.46,Ashland, ME,737
10999,2.91,Ashland, NJ,"8,260"
14578,1.84,Ashland, CA,"23,360"
14643,1.82,Ashland, MS,493
15308,1.68,Ashland, KS,798
15392,1.66,Ashland, PA,"2,780"
17574,1.26,Ashland, NH,"1,359"
18658,1.1,Ashland, NE,"2,479"
21982,0.73,Ashland, IL,"1,200"
27722,0.2,Ashland, OK,24
3633,10.1,Ashland City, TN,"4,643"
10996,2.92,Ashland Heights, SD,622
14713,1.81,Ashley, IN,"1,255"
17213,1.32,Ashley, MO,86
18626,1.1,Ashley, IL,505
20351,0.92,Ashley, PA,"2,765"
22581,0.66,Ashley, OH,"1,152"
22732,0.64,Ashley, MI,501
22793,0.63,Ashley, ND,744
13046,2.22,Ashley Heights, NC,337
21044,0.84,Ashmore, IL,870
4823,7.73,Ashtabula, OH,"18,819"
19515,1.01,Ashton, IA,417
22586,0.66,Ashton, ID,"1,100"
22605,0.66,Ashton, IL,947
23224,0.59,Ashton, NE,186
24843,0.44,Ashton, SD,164
3562,10.27,Ashton-Sandy Spring, MD,"5,555"
1758,19.21,Ashville, AL,"2,225"
12111,2.51,Ashville, OH,"4,130"
27933,0.18,Ashville, PA,182
2905,12.39,Ashwaubenon, WI,"17,065"
24295,0.49,Askewville, NC,224
17529,1.27,Askov, MN,371
19098,1.05,Asotin, WA,"1,420"
8892,3.87,Aspen, CO,"6,700"
3849,9.62,Aspen Hill, MD,"51,603"
11949,2.56,Aspen Park, CO,780
9477,3.57,Aspen Springs, CA,54
13670,2.05,Aspermont, TX,976
23937,0.52,Aspers, PA,404
25790,0.35,Aspinwall, PA,"2,794"
27943,0.18,Aspinwall, IA,25
27779,0.19,Assaria, KS,560
20717,0.88,Assumption, IL,"1,266"
10515,3.11,Astatula, FL,"1,736"
12684,2.32,Astor, FL,"1,444"
5957,6.15,Astoria, OR,"9,503"
23297,0.59,Astoria, IL,"1,141"
28180,0.16,Astoria, SD,161
28409,0.14,Atalissa, IA,401
1224,25.64,Atascadero, CA,"28,792"
1247,25.23,Atascocita, TX,"69,470"
4765,7.82,Atchison, KS,"10,920"
15225,1.7,Aten, NE,58
20755,0.87,Atglen, PA,"1,507"
22381,0.69,Athalia, OH,356
28474,0.13,Athelstan, IA,45
23485,0.57,Athena, OR,"1,053"
632,39.54,Athens, AL,"23,335"
2042,16.83,Athens, TX,"12,782"
2541,13.98,Athens, TN,"13,603"
3759,9.83,Athens, OH,"24,151"
9766,3.42,Athens, NY,"1,432"
12241,2.46,Athens, WI,"1,008"
12988,2.24,Athens, LA,280
14764,1.8,Athens, PA,"3,344"
15292,1.68,Athens, IL,"1,996"
19539,1.01,Athens, MI,"1,071"
25281,0.39,Athens, WV,"1,062"
140,116.35,Athens-Clarke County Unified Government, GA,"118,514"
7172,5.02,Atherton, CA,"7,034"
4555,8.18,Athol, MA,"8,340"
21516,0.78,Athol, ID,751
27892,0.18,Athol, KS,55
4234,8.74,Atka, AK,66
5954,6.16,Atkins, AR,"3,044"
6741,5.37,Atkins, VA,"1,167"
18713,1.09,Atkins, IA,"1,812"
15510,1.63,Atkinson, NE,"1,299"
15798,1.58,Atkinson, IL,"1,034"
19784,0.99,Atkinson, NC,319
19366,1.02,Atkinson Mills, PA,243
119,133.15,Atlanta, GA,"440,641"
2884,12.5,Atlanta, TX,"5,638"
10061,3.29,Atlanta, MI,896
17542,1.26,Atlanta, IL,"1,243"
18788,1.08,Atlanta, LA,118
24163,0.5,Atlanta, KS,278
25896,0.34,Atlanta, MO,394
26406,0.3,Atlanta, IN,690
27370,0.23,Atlanta, NE,109
4483,8.32,Atlantic, IA,"6,983"
6215,5.9,Atlantic, VA,"1,240"
20402,0.92,Atlantic, NC,405
28282,0.15,Atlantic, PA,36
9625,3.49,Atlantic Beach, FL,"12,840"
12676,2.33,Atlantic Beach, NC,"1,618"
24832,0.44,Atlantic Beach, NY,"1,613"
28144,0.16,Atlantic Beach, SC,267
3399,10.75,Atlantic City, NJ,"39,521"
4781,7.8,Atlantic City, WY,25
17383,1.29,Atlantic Highlands, NJ,"4,357"
16788,1.39,Atlantis, FL,"2,063"
27110,0.25,Atlas, PA,932
22460,0.67,Atlasburg, PA,258
23749,0.54,Atmautluak, AK,288
1514,21.85,Atmore, AL,"10,096"
2921,12.33,Atoka, TN,"8,727"
4460,8.34,Atoka, OK,"3,093"
5458,6.76,Atoka, NM,633
28718,0.11,Atomic City, ID,22
647,38.71,Atqasuk, AK,219
5301,6.98,Attalla, AL,"5,995"
21411,0.8,Attapulgus, GA,545
7481,4.78,Attica, MI,782
15255,1.69,Attica, NY,"2,609"
15668,1.6,Attica, IN,"3,365"
22549,0.66,Attica, OH,980
22717,0.64,Attica, KS,754
1155,26.81,Attleboro, MA,"43,774"
106,142.54,Attu Station, AK,11
6021,6.09,Atwater, CA,"28,686"
19207,1.03,Atwater, MN,"1,012"
21001,0.84,Atwater, OH,677
13505,2.09,Atwood, PA,110
14516,1.85,Atwood, TN,966
19165,1.04,Atwood, KS,"1,019"
19215,1.03,Atwood, CO,206
22881,0.63,Atwood, IL,"1,164"
26726,0.27,Atwood, OK,76
13010,2.23,Au Gres, MI,782
13485,2.1,Au Sable, MI,"1,327"
12073,2.52,Au Sable Forks, NY,393
1763,19.14,Auberry, CA,"2,347"
11823,2.6,Aubrey, TX,"2,709"
25758,0.35,Aubrey, AR,168
341,59.33,Auburn, ME,"22,960"
352,58.07,Auburn, AL,"56,986"
987,29.62,Auburn, WA,"73,403"
4466,8.34,Auburn, NY,"27,369"
5189,7.14,Auburn, CA,"13,690"
5207,7.1,Auburn, IN,"12,972"
5715,6.45,Auburn, GA,"7,388"
8528,4.08,Auburn, IL,"5,004"
13195,2.18,Auburn, NE,"3,426"
13282,2.15,Auburn, WY,199
15556,1.62,Auburn, PA,879
15599,1.62,Auburn, KY,"1,556"
19104,1.05,Auburn, MI,"2,063"
19566,1.01,Auburn, ND,8
22720,0.64,Auburn, KS,"1,322"
24211,0.5,Auburn, IA,260
25987,0.33,Auburn, WV,126
2076,16.6,Auburn Hills, MI,"21,639"
2830,12.73,Auburn Lake Trails, CA,"3,839"
2643,13.49,Auburndale, FL,"13,979"
13382,2.12,Auburndale, WI,604
23479,0.57,Auburntown, TN,387
13878,2,Aucilla, FL,106
7751,4.58,Audubon, PA,"8,483"
14404,1.88,Audubon, IA,"2,089"
16263,1.49,Audubon, NJ,"8,763"
23610,0.56,Audubon, MN,546
26133,0.32,Audubon Park, KY,"1,348"
28307,0.15,Audubon Park, NJ,"1,051"
17639,1.25,August, CA,"8,479"
387,55.13,Augusta, ME,"18,898"
8272,4.23,Augusta, KS,"9,239"
13176,2.19,Augusta, WI,"1,556"
14078,1.96,Augusta, AR,"2,385"
17002,1.35,Augusta, KY,"1,183"
19430,1.01,Augusta, MI,870
20365,0.92,Augusta, MT,243
20424,0.92,Augusta, MO,289
22120,0.72,Augusta, IL,609
9149,3.75,Augusta Springs, VA,282
35,302.47,Augusta-Richmond County Consolidated Government, GA,"196,551"
16324,1.48,Aulander, NC,806
26834,0.27,Aullville, MO,116
21475,0.79,Ault, CO,"1,558"
19367,1.02,Aumsville, OR,"3,740"
19115,1.04,Aurelia, IA,"1,084"
92,154.73,Aurora, CO,"339,480"
510,44.94,Aurora, IL,"199,878"
1415,22.92,Aurora, OH,"15,568"
6151,5.95,Aurora, MO,"7,475"
9169,3.74,Aurora, MN,"1,587"
9203,3.72,Aurora, TX,"1,529"
11043,2.89,Aurora, NE,"4,461"
11380,2.76,Aurora, IN,"3,762"
13444,2.11,Aurora, WV,221
19176,1.04,Aurora, UT,990
20319,0.93,Aurora, NC,545
20395,0.92,Aurora, NY,734
23436,0.57,Aurora, IA,222
24388,0.48,Aurora, OR,998
24626,0.46,Aurora, SD,704
28757,0.1,Aurora, KS,48
29154,0.04,Aurora Center, SD,56
6137,5.97,Austell, GA,"6,944"
38,297.9,Austin, TX,"864,218"
3068,11.79,Austin, MN,"24,760"
8585,4.04,Austin, PA,545
10716,3.03,Austin, AR,"2,584"
11898,2.58,Austin, IN,"4,294"
18492,1.12,Austin, NV,74
10070,3.28,Austinburg, OH,350
3113,11.63,Austintown, OH,"29,034"
25640,0.36,Austwell, TX,157
4886,7.62,Autaugaville, AL,"1,101"
24003,0.52,Autryville, NC,405
20366,0.92,Auxier, KY,366
21792,0.76,Auxvasse, MO,"1,009"
10044,3.3,Ava, MO,"2,973"
18998,1.06,Ava, IL,703
8407,4.15,Avalon, NJ,"1,852"
8946,3.85,Avalon, FL,620
10943,2.94,Avalon, CA,"3,768"
14911,1.77,Avalon, GA,190
22972,0.62,Avalon, PA,"4,704"
25889,0.34,Avant, OK,369
20541,0.9,Avella, PA,933
1740,19.42,Avenal, CA,"14,553"
9577,3.52,Avenel, NJ,"17,952"
11694,2.65,Aventura, FL,"36,979"
21979,0.74,Avenue B And C, AZ,"4,059"
22658,0.65,Avera, GA,306
10949,2.93,Averill Park, NY,"1,781"
7884,4.5,Avery, CA,674
20159,0.95,Avery, TX,395
15090,1.73,Avery Creek, NC,"2,605"
6097,6.01,Avila Beach, CA,"1,166"
6264,5.85,Avilla, AR,935
16308,1.48,Avilla, IN,"2,332"
27756,0.2,Avilla, MO,120
14141,1.94,Avinger, TX,518
24242,0.49,Avis, PA,"1,732"
16368,1.47,Aviston, IL,"2,092"
12719,2.31,Avoca, WI,625
13376,2.13,Avoca, IA,"1,328"
13492,2.1,Avoca, IN,821
14661,1.82,Avoca, AR,727
17168,1.33,Avoca, NY,957
19242,1.03,Avoca, PA,"2,663"
20040,0.96,Avoca, MN,95
28463,0.13,Avoca, NE,180
11539,2.71,Avocado Heights, CA,"15,432"
1597,20.81,Avon, OH,"21,783"
2490,14.24,Avon, IN,"14,570"
2676,13.36,Avon, MT,81
4639,8.03,Avon, CO,"6,384"
5193,7.13,Avon, UT,318
10542,3.1,Avon, NY,"3,357"
11708,2.65,Avon, AL,579
12566,2.36,Avon, NC,949
16323,1.48,Avon, MN,"1,548"
16812,1.39,Avon, PA,"1,681"
22745,0.64,Avon, SD,618
24666,0.45,Avon, IL,711
24975,0.43,Avon By The Sea, NJ,"1,810"
3275,11.13,Avon Lake, OH,"22,881"
5180,7.15,Avon Park, FL,"8,874"
495,45.6,Avondale, AZ,"77,912"
6545,5.56,Avondale, LA,"5,262"
18063,1.18,Avondale, CO,739
24348,0.48,Avondale, PA,"1,587"
28393,0.14,Avondale, MO,493
18377,1.14,Avondale Estates, GA,"2,777"
11671,2.66,Avonia, PA,"1,086"
16360,1.47,Avonmore, PA,961
1479,22.19,Avra Valley, AZ,"4,919"
3904,9.47,Awendaw, SC,"1,408"
8804,3.93,Axis, AL,"1,020"
24060,0.51,Axtell, KS,411
24783,0.44,Axtell, NE,622
9636,3.49,Ayden, NC,"5,018"
17166,1.33,Ayer, MA,"2,930"
14501,1.86,Aynor, SC,748
27977,0.17,Ayr, NE,75
28903,0.08,Ayr, ND,20
27635,0.21,Ayrshire, IA,158
10320,3.18,Azalea Park, FL,"13,203"
4201,8.82,Azle, TX,"10,744"
2874,12.53,Aztec, NM,"6,619"
5956,6.16,Aztec, AZ,3
7881,4.5,Azure, MT,176
3834,9.66,Azusa, CA,"47,420"
29011,0.07,B And E Colonia, TX,751
3897,9.48,Babb, MT,113
3169,11.47,Babbie, AL,649
162,105.91,Babbitt, MN,"1,456"
10534,3.1,Babcock, WI,66
16063,1.52,Babson Park, FL,"1,240"
12288,2.44,Babylon, NY,"12,177"
23020,0.61,Backus, MN,283
12028,2.53,Bacliff, TX,"8,606"
14113,1.95,Baconton, GA,831
12897,2.26,Bad Axe, MI,"3,082"
1102,27.67,Baden, MD,"1,942"
12906,2.26,Baden, PA,"4,089"
283,65.63,Badger, AK,"21,175"
17125,1.33,Badger, MN,479
18718,1.09,Badger, IA,495
18957,1.06,Badger, SD,70
22240,0.7,Badger Lee, OK,102
14692,1.81,Badin, NC,"1,608"
4667,7.98,Bagdad, AZ,"1,932"
5821,6.33,Bagdad, FL,"3,827"
24130,0.51,Baggs, WY,369
14120,1.95,Bagley, MN,"1,420"
21663,0.77,Bagley, WI,493
26300,0.31,Bagley, IA,419
24487,0.47,Bagnell, MO,88
23723,0.55,Bagtown, MD,249
14108,1.95,Baidland, PA,"1,697"
22230,0.7,Bailey, NC,494
25250,0.4,Bailey, TX,230
25345,0.39,Bailey Lake, OH,531
4986,7.46,Bailey Prairie, TX,735
13683,2.05,Baileys Crossroads, VA,"24,947"
15288,1.68,Baileys Harbor, WI,268
6870,5.26,Baileyton, AL,742
15319,1.68,Baileyton, TN,493
8677,3.99,Baileyville, KS,172
17697,1.24,Baileyville, PA,310
1800,18.8,Bainbridge, GA,"12,600"
9836,3.39,Bainbridge, OH,"2,728"
12823,2.28,Bainbridge, PA,"1,689"
17721,1.24,Bainbridge, NY,"1,337"
25221,0.4,Bainbridge, IN,885
1106,27.61,Bainbridge Island, WA,"23,206"
24058,0.51,Bainbridge village, OH,772
19379,1.02,Bainville, MT,208
11672,2.66,Baird, TX,"1,775"
16117,1.51,Bairdford, PA,"1,096"
26764,0.27,Bairdstown, OH,206
16656,1.41,Bairoil, WY,142
10233,3.21,Baiting Hollow, NY,"1,508"
4488,8.3,Baker, LA,"13,838"
11589,2.69,Baker, CA,916
19505,1.01,Baker, MN,50
19983,0.97,Baker, MT,"1,843"
20519,0.9,Baker, NV,23
27654,0.21,Baker, MO,3
5175,7.16,Baker City, OR,"9,774"
11407,2.75,Baker Hill, AL,276
107,142.16,Bakersfield, CA,"358,700"
16901,1.37,Bakersfield, MO,255
13193,2.18,Bakerstown, PA,"2,277"
21856,0.75,Bakersville, NC,391
29121,0.05,Bakersville, MD,30
25363,0.39,Bal Harbour, FL,"2,605"
16442,1.45,Balaton, MN,575
4120,8.96,Balch Springs, TX,"24,693"
22816,0.63,Balcones Heights, TX,"2,825"
8904,3.87,Bald Head Island, NC,179
7947,4.46,Bald Knob, AR,"2,918"
6340,5.78,Baldwin, PA,"19,791"
7320,4.91,Baldwin, GA,"3,373"
10220,3.22,Baldwin, LA,"2,087"
10881,2.96,Baldwin, NY,"24,897"
11015,2.91,Baldwin, WI,"3,959"
13776,2.03,Baldwin, FL,"1,822"
17545,1.26,Baldwin, MI,"1,535"
22529,0.67,Baldwin, IL,396
25648,0.36,Baldwin, IA,101
11767,2.62,Baldwin City, KS,"4,552"
17923,1.21,Baldwin Harbor, NY,"7,799"
5567,6.63,Baldwin Park, CA,"76,411"
28956,0.08,Baldwin Park, MO,84
10554,3.09,Baldwinsville, NY,"7,655"
11931,2.57,Baldwinville, MA,"2,327"
3127,11.59,Baldwyn, MS,"3,198"
14812,1.79,Balfour, NC,"1,453"
24288,0.49,Balfour, ND,13
4607,8.08,Ball, LA,"4,005"
11367,2.76,Ball Club, MN,371
6308,5.81,Ball Ground, GA,"1,657"
20503,0.91,Ballantine, MT,208
2576,13.8,Ballard, UT,748
18077,1.18,Ballard, CA,323
3376,10.82,Ballenger Creek, MD,"18,400"
10725,3.02,Ballico, CA,333
9914,3.36,Ballinger, TX,"3,744"
9300,3.67,Ballou, OK,63
1364,23.47,Ballplay, AL,"1,444"
15675,1.6,Ballston Spa, NY,"5,298"
28842,0.09,Balltown, IA,59
11547,2.7,Ballville, OH,"2,940"
4099,8.99,Ballwin, MO,"30,478"
24004,0.52,Bally, PA,"1,247"
3652,10.05,Balm, FL,"1,688"
25361,0.39,Balmorhea, TX,552
13414,2.12,Balmville, NY,"3,072"
13269,2.16,Balsam Lake, WI,829
27505,0.22,Balta, ND,94
17683,1.24,Baltic, CT,"1,142"
21338,0.8,Baltic, OH,709
21894,0.74,Baltic, SD,"1,000"
217,80.94,Baltimore, MD,"622,271"
13520,2.09,Baltimore, OH,"2,970"
15083,1.73,Baltimore Highlands, MD,"7,078"
9450,3.58,Bamberg, SC,"3,542"
7155,5.03,Bancroft, WI,607
22675,0.65,Bancroft, ID,338
23402,0.58,Bancroft, MI,660
23676,0.55,Bancroft, IA,698
25602,0.37,Bancroft, NE,492
27358,0.23,Bancroft, SD,17
28238,0.15,Bancroft, KY,470
28378,0.14,Bancroft, WV,534
14369,1.89,Bandana, KY,106
18011,1.19,Bandera, TX,"1,127"
11346,2.77,Bandon, OR,"3,055"
14667,1.82,Baneberry, TN,491
780,34.26,Bangor, ME,"32,800"
2660,13.42,Bangor, CA,575
14631,1.83,Bangor, MI,"2,026"
16178,1.5,Bangor, PA,"5,256"
17795,1.23,Bangor, WI,"1,523"
3280,11.11,Bangor Base, WA,"6,355"
16344,1.47,Bangs, TX,"1,703"
13096,2.21,Banks, ID,11
13968,1.99,Banks, AL,184
25380,0.39,Banks, AR,161
25564,0.37,Banks, OR,"1,699"
12319,2.44,Banks Lake South, WA,218
10441,3.13,Banks Springs, LA,"1,292"
26575,0.29,Bankston, IA,78
17381,1.29,Banner, IL,188
14373,1.89,Banner Elk, NC,"1,078"
16882,1.37,Banner Hill, TN,"1,470"
1402,23.1,Banning, CA,"30,281"
26464,0.3,Bannock, OH,268
13820,2.02,Bannockburn, IL,"1,460"
12598,2.35,Banquete, TX,837
19485,1.01,Bantam, CT,751
28035,0.17,Bantry, ND,17
10326,3.18,Bar Harbor, ME,"2,524"
13471,2.1,Bar Nunn, WY,"2,447"
5031,7.39,Baraboo, WI,"12,046"
28845,0.09,Barada, NE,9
13415,2.12,Baraga, MI,"2,875"
8189,4.29,Barataria, LA,908
4074,9.04,Barberton, OH,"26,375"
8142,4.32,Barberton, WA,"5,895"
25279,0.39,Barbourmeade, KY,"1,375"
8510,4.09,Barboursville, WV,"4,075"
