Rank,Population Growth Rate,City,State,Population
15292,1.80%,Waterville, ME,"15,886"
16133,0.55%,Waterville, MN,"1,843"
16393,0.15%,Waterville, KS,682
19630,-4.83%,Waterville, IA,138
20312,-5.98%,Waterville, NY,"1,618"
12786,5.75%,Watervliet, MI,"1,949"
16229,0.42%,Watervliet, NY,"10,250"
1357,90.80%,Watford City, ND,"2,738"
1551,82.12%,Watha, NC,275
19703,-4.97%,Wathena, KS,"1,281"
6290,23.44%,Watkins, CO,653
15214,1.93%,Watkins, MN,897
26261,-25.00%,Watkins, IA,123
23719,-14.05%,Watkins Glen, NY,"1,847"
4123,37.39%,Watkinsville, GA,"2,881"
27536,-35.74%,Watonga, OK,"2,993"
162,382.14%,Watrous, NM,135
18895,-3.65%,Watseka, IL,"5,463"
15552,1.44%,Watson, MN,212
24016,-15.09%,Watson, IL,619
26844,-28.93%,Watson, MO,86
28316,-48.20%,Watson, LA,748
28771,-60.07%,Watson, AR,115
15278,1.82%,Watsontown, PA,"2,296"
7778,17.67%,Watsonville, CA,"52,085"
2528,57.40%,Watterson Park, KY,"1,500"
20995,-7.28%,Watts, OK,293
7859,17.38%,Watts Mills, SC,"1,736"
4979,30.69%,Wattsburg, PA,494
20015,-5.46%,Wattsville, VA,"1,213"
14581,2.87%,Waubay, SD,681
17943,-2.08%,Waubeka, WI,801
5939,25.06%,Waubun, MN,504
9398,12.87%,Wauchula, FL,"4,930"
19335,-4.35%,Waucoma, IA,286
3876,39.60%,Wauconda, IL,"13,189"
26596,-26.98%,Wauhillau, OK,341
4267,36.28%,Waukau, WI,293
407,211.04%,Waukee, IA,"15,944"
28449,-51.06%,Waukeenah, FL,208
15925,0.88%,Waukegan, IL,"88,671"
9619,12.34%,Waukena, CA,173
10770,9.65%,Waukesha, WI,"71,083"
7304,19.35%,Waukomis, OK,"1,505"
20805,-6.90%,Waukon, IA,"3,846"
4603,33.33%,Waumandee, WI,68
9299,13.14%,Wauna, WA,"4,392"
3792,40.22%,Waunakee, WI,"12,613"
6355,23.20%,Wauneta, NE,770
12629,5.99%,Waupaca, WI,"6,016"
12771,5.77%,Waupun, WI,"11,336"
9959,11.52%,Wauregan, CT,"1,210"
20669,-6.64%,Waurika, OK,"1,856"
11860,7.39%,Wausa, NE,683
5025,30.40%,Wausau, FL,519
15146,2.04%,Wausau, WI,"39,209"
21893,-9.09%,Wausaukee, WI,520
17868,-1.95%,Wauseon, OH,"6,953"
16101,0.60%,Wautoma, WI,"2,010"
17175,-0.92%,Wauwatosa, WI,"46,838"
23344,-12.89%,Wauzeka, WI,669
18599,-3.16%,Waveland, MS,"6,463"
23689,-13.94%,Waveland, IN,358
1300,93.44%,Waverly, MN,"1,416"
2904,51.11%,Waverly, MI,"24,470"
3443,44.12%,Waverly, NE,"3,528"
3692,41.30%,Waverly, AL,260
7827,17.49%,Waverly, MO,947
9980,11.49%,Waverly, IA,"9,998"
10717,9.76%,Waverly, KY,326
15083,2.11%,Waverly, TN,"4,113"
15751,1.15%,Waverly, PA,529
16797,-0.34%,Waverly, KS,587
17249,-1.02%,Waverly, OH,"4,353"
19924,-5.32%,Waverly, NY,"4,362"
21417,-8.10%,Waverly, IL,"1,237"
24435,-16.53%,Waverly, WA,101
27323,-33.56%,Waverly, VA,"1,534"
28007,-42.42%,Waverly, SD,19
28603,-54.91%,Waverly, WV,234
28811,-61.60%,Waverly, FL,740
16932,-0.56%,Waverly City, OH,"4,408"
3319,45.56%,Waverly Hall, GA,"1,032"
27621,-36.89%,Waves, NC,65
28223,-46.30%,Wawona, CA,167
3376,44.89%,Waxahachie, TX,"31,045"
221,314.40%,Waxhaw, NC,"10,878"
20507,-6.33%,Waycross, GA,"14,363"
5671,26.51%,Wayland, KY,377
5972,24.94%,Wayland, MO,531
9602,12.38%,Wayland, IA,"1,062"
14083,3.63%,Wayland, MI,"4,082"
19499,-4.60%,Wayland, NY,"1,806"
22330,-10.15%,Waymart, PA,"1,284"
1503,83.89%,Wayne, WV,"2,032"
4943,31.00%,Wayne, OH,"1,103"
8808,14.41%,Wayne, IL,"2,445"
16616,-0.09%,Wayne, NE,"5,578"
16886,-0.48%,Wayne, NJ,"53,812"
21913,-9.12%,Wayne, MI,"17,314"
22093,-9.52%,Wayne, OK,646
13526,4.50%,Wayne City, IL,"1,138"
2816,52.30%,Wayne Heights, PA,"2,749"
15025,2.19%,Wayne Lakes Park, OH,699
7415,18.90%,Waynesboro, TN,"2,649"
10175,11.02%,Waynesboro, PA,"10,673"
11317,8.49%,Waynesboro, VA,"21,177"
16408,0.12%,Waynesboro, GA,"5,820"
18998,-3.83%,Waynesboro, MS,"4,998"
17188,-0.93%,Waynesburg, PA,"4,145"
19160,-4.09%,Waynesburg, OH,962
17894,-1.99%,Waynesfield, OH,787
3204,46.76%,Waynesville, MO,"5,147"
9270,13.21%,Waynesville, OH,"2,896"
9328,13.05%,Waynesville, IL,511
12728,5.83%,Waynesville, NC,"9,770"
8720,14.63%,Waynetown, IN,"1,042"
11138,8.86%,Waynoka, OK,"1,081"
18484,-2.97%,Wayzata, MN,"3,991"
25697,-21.95%,Weatherby, MO,96
17284,-1.07%,Weatherby Lake, MO,"1,853"
3899,39.42%,Weatherford, TX,"26,490"
8342,15.73%,Weatherford, OK,"11,410"
18468,-2.95%,Weatherly, PA,"2,535"
11867,7.38%,Weatogue, CT,"3,012"
24552,-16.99%,Weaubleau, MO,430
7887,17.30%,Weaver, AL,"3,072"
2579,56.58%,Weaverville, NC,"3,783"
21013,-7.32%,Weaverville, CA,"3,294"
14223,3.39%,Webb, AL,"1,342"
23093,-12.12%,Webb, IA,145
28406,-50.09%,Webb, MS,293
9785,11.95%,Webb City, MO,"10,985"
22491,-10.53%,Webb City, OK,85
26603,-27.03%,Webber, KS,27
27326,-33.61%,Webbers Falls, OK,482
5242,29.03%,Webberville, TX,480
25541,-21.09%,Webberville, MI,"1,186"
10386,10.50%,Weber City, VA,"1,473"
7153,19.98%,Webster, TX,"10,898"
12635,5.98%,Webster, NY,"5,528"
13230,4.97%,Webster, FL,845
13454,4.61%,Webster, MA,"12,135"
13490,4.55%,Webster, IA,115
17506,-1.38%,Webster, WI,644
18612,-3.18%,Webster, SD,"1,890"
23314,-12.81%,Webster, PA,279
25177,-19.55%,Webster, NC,391
18687,-3.31%,Webster City, IA,"7,905"
6050,24.56%,Webster County Unified Government, GA,"2,744"
16974,-0.63%,Webster Groves, MO,"23,084"
29034,-73.81%,Websters Crossing, NY,11
21138,-7.55%,Websterville, VT,514
3113,47.94%,Weddington, NC,"9,906"
540,171.74%,Wedgefield, FL,"7,337"
18949,-3.74%,Wedgefield, SC,"1,337"
21040,-7.37%,Wedgewood, MI,201
10829,9.54%,Wedowee, AL,896
2706,54.17%,Weed, NM,37
17505,-1.38%,Weed, CA,"2,937"
25391,-20.40%,Weedpatch, CA,"2,170"
19913,-5.30%,Weedsport, NY,"1,910"
3450,44.02%,Weedville, PA,674
24291,-16.03%,Weekapaug, RI,419
29220,-91.67%,Weeki Wachee, FL,1
11311,8.51%,Weeki Wachee Gardens, FL,"1,237"
337,236.67%,Weeksville, MT,101
12326,6.53%,Weeping Water, NE,"1,175"
8414,15.47%,Weidman, MI,"1,015"
5056,30.22%,Weigelstown, PA,"13,174"
8619,14.89%,Weimar, TX,"2,276"
13711,4.21%,Weiner, AR,792
11322,8.47%,Weinert, TX,192
22903,-11.57%,Weingarten, MO,107
13173,5.05%,Weippe, ID,437
14339,3.21%,Weir, TX,610
19448,-4.52%,Weir, MS,528
26261,-25.00%,Weir, KS,585
19342,-4.35%,Weirton, WV,"19,523"
15719,1.20%,Weiser, ID,"5,407"
20692,-6.68%,Weissport, PA,405
27470,-35.12%,Weissport East, PA,"1,256"
14651,2.78%,Wekiwa Springs, FL,"23,813"
5355,28.33%,Welaka, FL,752
5856,25.44%,Welby, CO,"16,273"
2995,49.58%,Welch, TX,178
9606,12.37%,Welch, WV,"3,015"
17602,-1.51%,Welch, OK,588
4036,38.24%,Welcome, NC,"4,891"
16651,-0.14%,Welcome, MN,720
20609,-6.54%,Welcome, SC,"5,972"
24630,-17.29%,Welcome, LA,"1,014"
22924,-11.63%,Welda, KS,76
7234,19.65%,Weldon, NC,"1,644"
11030,9.09%,Weldon, CA,"2,604"
16872,-0.45%,Weldon, IL,438
17014,-0.69%,Weldon, IA,144
20848,-7.00%,Weldon, AR,93
13659,4.29%,Weldon Spring, MO,"5,496"
18231,-2.53%,Weldon Spring Heights, MO,77
20716,-6.73%,Weldona, CO,97
17694,-1.68%,Weleetka, OK,997
5830,25.57%,Wellersburg, PA,221
11338,8.44%,Wellesley, MA,"28,858"
21315,-7.89%,Wellfleet, NE,70
6689,21.77%,Wellford, SC,"2,472"
4991,30.64%,Welling, OK,874
664,148.28%,Wellington, CO,"6,634"
2692,54.44%,Wellington, FL,"59,022"
10209,10.93%,Wellington, OH,"5,004"
15048,2.17%,Wellington, MO,801
15556,1.43%,Wellington, KY,569
16182,0.48%,Wellington, UT,"1,674"
18759,-3.43%,Wellington, TX,"2,197"
20935,-7.16%,Wellington, KS,"8,028"
22070,-9.47%,Wellington, IL,239
4709,32.51%,Wellman, TX,269
10453,10.34%,Wellman, IA,"1,537"
4119,37.45%,Wells, TX,"1,057"
17725,-1.72%,Wells, MN,"2,451"
20171,-5.72%,Wells, NV,"1,269"
24613,-17.22%,Wells, VT,322
13103,5.15%,Wells Branch, TX,"11,852"
9759,12.00%,Wells River, VT,364
17110,-0.81%,Wellsboro, PA,"3,301"
4338,35.61%,Wellsburg, IA,971
19392,-4.43%,Wellsburg, WV,"2,763"
22902,-11.57%,Wellsburg, NY,558
4758,32.09%,Wellston, MI,284
18736,-3.39%,Wellston, OK,797
21388,-8.03%,Wellston, OH,"5,590"
24872,-18.29%,Wellston, MO,"2,010"
5028,30.39%,Wellsville, UT,"3,557"
10101,11.21%,Wellsville, KS,"1,786"
14587,2.87%,Wellsville, PA,287
22533,-10.64%,Wellsville, NY,"4,621"
24133,-15.49%,Wellsville, OH,"3,493"
24988,-18.76%,Wellsville, MO,"1,156"
2366,60.42%,Wellton, AZ,"2,934"
564,167.03%,Wellton Hills, AZ,243
19415,-4.47%,Welsh, LA,"3,229"
17423,-1.26%,Welton, IA,157
7929,17.13%,Wenatchee, WA,"32,627"
3513,43.28%,Wendell, NC,"6,085"
7957,17.02%,Wendell, ID,"2,736"
27136,-31.64%,Wendell, MN,121
6815,21.22%,Wenden, AZ,674
24818,-18.09%,Wendover, UT,"1,259"
13151,5.07%,Wenona, IL,"1,119"
21722,-8.72%,Wenonah, NJ,"2,115"
25867,-22.73%,Wenonah, IL,34
16418,0.11%,Wentworth, NC,"2,782"
26372,-25.53%,Wentworth, MO,105
26447,-26.06%,Wentworth, SD,139
183,358.11%,Wentzville, MO,"31,591"
2851,51.87%,Weogufka, AL,284
23576,-13.64%,Weott, CA,152
8013,16.84%,Wernersville, PA,"2,512"
14426,3.08%,Wescosville, PA,"5,951"
21408,-8.06%,Weskan, KS,171
4244,36.45%,Weslaco, TX,"36,752"
26971,-30.19%,Wesley, IA,326
64,724.72%,Wesley Chapel, FL,"46,935"
412,209.22%,Wesley Chapel, NC,"7,882"
7346,19.20%,Wesley Hills, NY,"5,779"
21771,-8.85%,Wesleyville, PA,"3,297"
20785,-6.85%,Wessington, SD,231
24378,-16.32%,Wessington Springs, SD,846
7813,17.54%,Wesson, MS,"1,990"
12756,5.79%,West, TX,"2,848"
22815,-11.36%,West, MS,195
824,128.44%,West Alexander, PA,731
5256,28.96%,West Alexandria, OH,"1,799"
17286,-1.08%,West Allis, WI,"60,595"
177,364.29%,West Alto Bonito Colonia, TX,845
14389,3.14%,West Alton, MO,591
3111,48.00%,West Amana, IA,222
19939,-5.34%,West Athens, CA,"8,615"
16086,0.63%,West Babylon, NY,"43,725"
21730,-8.74%,West Baden Springs, IN,564
5595,26.92%,West Baraboo, WI,"1,584"
19285,-4.27%,West Bay Shore, NY,"4,571"
18750,-3.42%,West Belmar, NJ,"2,517"
9818,11.88%,West Bend, WI,"31,496"
10369,10.55%,West Bend, IA,922
15126,2.07%,West Bishop, CA,"2,865"
8906,14.14%,West Blocton, AL,"1,566"
7296,19.38%,West Bountiful, UT,"5,353"
15502,1.51%,West Bradenton, FL,"4,511"
6486,22.67%,West Branch, IA,"2,684"
12344,6.49%,West Branch, MI,"2,051"
23826,-14.40%,West Brattleboro, VT,"2,758"
24286,-16.02%,West Brookfield, MA,"1,352"
26818,-28.74%,West Brooklyn, IL,124
24121,-15.44%,West Brownsville, PA,909
19304,-4.30%,West Buechel, KY,"1,245"
20642,-6.59%,West Burke, VT,340
19283,-4.27%,West Burlington, IA,"3,026"
12755,5.80%,West Canton, NC,"1,223"
25693,-21.92%,West Cape May, NJ,855
17361,-1.16%,West Carrollton, OH,"13,087"
17750,-1.76%,West Carson, CA,"20,766"
22188,-9.75%,West Carthage, NY,"1,897"
20588,-6.50%,West Chatham, MA,"1,352"
3756,40.63%,West Chazy, NY,893
12871,5.59%,West Chester, PA,"18,860"
26694,-27.67%,West Chester, IA,115
8016,16.82%,West Chicago, IL,"27,416"
17871,-1.96%,West City, IL,702
10189,10.98%,West Clarkston-Highland, WA,"5,224"
6731,21.61%,West College Corner, IN,771
7250,19.59%,West Columbia, SC,"15,623"
21339,-7.94%,West Columbia, TX,"3,917"
5786,25.80%,West Concord, MA,"7,085"
17775,-1.79%,West Concord, MN,821
21657,-8.58%,West Conshohocken, PA,"1,322"
14995,2.25%,West Covina, CA,"107,441"
26213,-24.70%,West Crossett, AR,"1,253"
8634,14.86%,West Decatur, PA,487
9941,11.57%,West Deland, FL,"3,820"
23587,-13.66%,West Dennis, MA,"2,219"
3311,45.63%,West Denton, MD,150
5266,28.90%,West Des Moines, IA,"59,815"
4319,35.72%,West Dundee, IL,"7,367"
8902,14.15%,West Easton, PA,"1,315"
9519,12.57%,West Elizabeth, PA,636
14099,3.61%,West Elkton, OH,201
17348,-1.15%,West Elmira, NY,"5,077"
23773,-14.23%,West End, NY,"1,555"
18284,-2.62%,West End-Cobb Town, AL,"3,821"
13866,3.96%,West Fairview, PA,"1,313"
23938,-14.78%,West Falls, PA,444
12760,5.79%,West Falls Church, VA,"29,207"
13000,5.36%,West Falmouth, MA,"1,967"
1374,89.90%,West Fargo, ND,"28,371"
10356,10.60%,West Farmington, OH,574
7474,18.71%,West Fork, AR,"2,424"
16089,0.62%,West Frankfort, IL,"8,247"
10022,11.39%,West Freehold, NJ,"13,922"
2128,65.15%,West Glacier, MT,327
11731,7.58%,West Glendive, MT,"1,972"
10853,9.49%,West Glens Falls, NY,"7,359"
1716,76.32%,West Goshen, CA,633
11683,7.69%,West Grove, PA,"2,856"
16949,-0.60%,West Hamburg, PA,"1,996"
7980,16.95%,West Hamlin, WV,814
14113,3.59%,West Hammond, NM,"2,829"
206,327.27%,West Hampton Dunes, NY,47
4270,36.27%,West Harrison, IN,387
16766,-0.30%,West Hartford, CT,"63,396"
11218,8.69%,West Hattiesburg, MS,"6,853"
513,176.56%,West Haven, UT,"10,996"
12870,5.60%,West Haven, CT,"55,290"
10609,9.99%,West Haven-Sylvan, OR,"7,861"
16404,0.13%,West Haverstraw, NY,"10,308"
29003,-71.48%,West Havre, MT,81
5269,28.88%,West Hazleton, PA,"4,565"
16189,0.47%,West Hempstead, NY,"18,801"
24251,-15.89%,West Hill, OH,"2,122"
8897,14.16%,West Hills, PA,"1,403"
21673,-8.61%,West Hills, NY,"5,124"
17811,-1.86%,West Hollywood, CA,"35,053"
24837,-18.16%,West Homestead, PA,"1,798"
21859,-9.03%,West Hurley, NY,"1,915"
18959,-3.76%,West Ishpeming, MI,"2,687"
19570,-4.71%,West Islip, NY,"27,545"
3487,43.60%,West Jefferson, AL,494
3889,39.50%,West Jefferson, NC,"1,508"
18206,-2.49%,West Jefferson, OH,"4,223"
2489,58.13%,West Jordan, UT,"108,062"
3843,39.80%,West Kennebunk, ME,"1,131"
11884,7.34%,West Kittanning, PA,"1,287"
28862,-64.09%,West Kootenai, MT,121
11972,7.18%,West Lafayette, IN,"30,843"
18622,-3.20%,West Lafayette, OH,"2,239"
14159,3.50%,West Lake Hills, TX,"3,225"
11854,7.40%,West Laurel, MD,"4,385"
13411,4.70%,West Lawn, PA,"1,672"
13477,4.56%,West Lealman, FL,"15,257"
18663,-3.28%,West Lebanon, IN,767
13676,4.26%,West Leechburg, PA,"1,345"
17803,-1.85%,West Leipsic, OH,266
6091,24.34%,West Liberty, WV,"1,517"
9531,12.55%,West Liberty, IA,"3,750"
13061,5.23%,West Liberty, PA,342
17159,-0.88%,West Liberty, KY,"3,248"
20595,-6.51%,West Liberty, OH,"1,695"
24524,-16.84%,West Line, MO,79
8405,15.49%,West Linn, OR,"25,710"
19045,-3.91%,West Little River, FL,"31,226"
7473,18.71%,West Livingston, TX,"7,849"
11293,8.54%,West Loch Estate, HI,"5,971"
6746,21.53%,West Logan, WV,508
15438,1.61%,West Long Branch, NJ,"8,391"
4536,33.95%,West Manchester, OH,580
13476,4.57%,West Mansfield, OH,732
18746,-3.41%,West Marion, NC,"1,503"
8307,15.84%,West Mayfield, PA,"1,375"
1254,95.52%,West Melbourne, FL,"19,208"
20790,-6.86%,West Memphis, AR,"25,767"
14389,3.14%,West Menlo Park, CA,"3,743"
12811,5.70%,West Miami, FL,"6,197"
20901,-7.10%,West Middlesex, PA,863
26261,-25.00%,West Middletown, PA,108
22196,-9.76%,West Mifflin, PA,"20,271"
11050,9.06%,West Milford, WV,710
13517,4.51%,West Milford, NJ,"27,601"
1211,97.44%,West Millgrove, OH,154
8374,15.61%,West Milton, PA,748
16299,0.30%,West Milton, OH,"4,659"
16291,0.31%,West Milwaukee, WI,"4,214"
22887,-11.52%,West Mineral, KS,215
21947,-9.22%,West Modesto, CA,"5,534"
17475,-1.34%,West Monroe, LA,"13,073"
24450,-16.57%,West Monroe, MI,"3,248"
20564,-6.44%,West Mountain, UT,784
3787,40.26%,West Nanticoke, PA,763
9530,12.55%,West New York, NJ,"51,511"
24191,-15.70%,West Newton, PA,"2,599"
14393,3.14%,West Nyack, NY,"3,385"
4008,38.51%,West Ocean City, MD,"4,586"
5368,28.20%,West Odessa, TX,"22,818"
25939,-23.15%,West Okoboji, IA,332
19623,-4.81%,West Orange, NJ,"42,782"
24232,-15.84%,West Orange, TX,"3,460"
6047,24.58%,West Palm Beach, FL,"102,283"
16001,0.76%,West Park, FL,"14,604"
26535,-26.60%,West Park, CA,792
28280,-47.35%,West Pasco, WA,"2,437"
7488,18.67%,West Peavine, OK,267
19094,-3.98%,West Pelzer, SC,844
22600,-10.79%,West Pensacola, FL,"19,571"
20582,-6.49%,West Peoria, IL,"4,453"
7161,19.97%,West Perrine, FL,"10,317"
6887,20.98%,West Pittsburg, PA,813
19555,-4.69%,West Pittston, PA,"4,834"
9737,12.06%,West Plains, MO,"12,176"
21613,-8.49%,West Pleasant View, CO,"3,598"
11945,7.23%,West Pocomoke, MD,534
896,120.00%,West Point, AL,649
2209,63.48%,West Point, UT,"9,863"
7594,18.29%,West Point, AR,194
8318,15.81%,West Point, VA,"3,319"
9018,13.85%,West Point, IL,222
9663,12.24%,West Point, IA,"1,100"
16106,0.59%,West Point, GA,"3,402"
16836,-0.40%,West Point, CA,743
18776,-3.45%,West Point, NY,"6,892"
21262,-7.78%,West Point, MS,"11,200"
21732,-8.74%,West Point, NE,"3,340"
24819,-18.09%,West Point, KY,901
25097,-19.20%,West Portsmouth, OH,"2,794"
12826,5.66%,West Puente Valley, CA,"23,868"
271,277.35%,West Rancho Dominguez, CA,"21,739"
13960,3.83%,West Reading, PA,"4,204"
2894,51.22%,West Richland, WA,"12,680"
126,466.67%,West Roy Lake, MN,34
3658,41.67%,West Rushville, OH,187
22949,-11.71%,West Rutland, VT,"1,998"
2499,57.98%,West Sacramento, CA,"49,946"
15534,1.47%,West Saint Paul, MN,"19,690"
11618,7.82%,West Salem, WI,"4,895"
14015,3.73%,West Salem, OH,"1,557"
19033,-3.90%,West Salem, IL,962
7202,19.79%,West Samoset, FL,"6,597"
8804,14.43%,West Sand Lake, NY,"2,791"
20520,-6.36%,West Sayville, NY,"4,685"
26660,-27.33%,West Scio, OR,109
18052,-2.27%,West Seneca, NY,"44,902"
25662,-21.68%,West Sharyland, TX,"2,308"
6176,23.96%,West Side Highway, WA,"5,659"
9487,12.66%,West Siloam Springs, OK,988
15068,2.13%,West Simsbury, CT,"2,446"
9600,12.39%,West Slope, OR,"7,240"
25067,-19.11%,West Springfield, VA,"22,956"
15871,0.94%,West Springfield Town, MA,"28,554"
27246,-32.78%,West Stewartstown, NH,283
28441,-50.98%,West Sullivan, MO,50
11228,8.65%,West Sunbury, PA,113
6873,21.02%,West Swanzey, NH,"1,353"
8543,15.12%,West Tawakoni, TX,"1,683"
12384,6.44%,West Terre Haute, IN,"2,480"
3271,46.03%,West Union, WV,"1,177"
8597,14.94%,West Union, MN,100
10753,9.68%,West Union, OH,"3,184"
11489,8.08%,West Union, SC,321
14068,3.65%,West Union, IA,"2,642"
25160,-19.48%,West Union, IL,339
16831,-0.39%,West Unity, OH,"1,783"
11998,7.12%,West University Place, TX,"15,223"
11104,8.93%,West Valley, NY,488
6748,21.52%,West Valley City, UT,"132,329"
20725,-6.74%,West Vero Corridor, FL,"7,176"
20959,-7.21%,West View, PA,"6,752"
2334,60.90%,West Wareham, MA,"3,070"
16873,-0.46%,West Warwick, RI,"29,446"
24242,-15.86%,West Waynesburg, PA,329
20202,-5.78%,West Wendover, NV,"4,448"
12737,5.81%,West Whittier-Los Nietos, CA,"26,590"
8098,16.52%,West Wildwood, NJ,522
21712,-8.70%,West Winfield, NY,787
12274,6.64%,West Wood, UT,739
19509,-4.62%,West Wyoming, PA,"2,702"
10014,11.41%,West Wyomissing, PA,"3,360"
21813,-8.95%,West Yarmouth, MA,"5,882"
6675,21.84%,West Yellowstone, MT,"1,434"
274,275.76%,West York, IL,124
12456,6.32%,West York, PA,"4,594"
3875,39.60%,Westboro, WI,208
9652,12.27%,Westboro, MO,183
15192,1.96%,Westborough, MA,"4,061"
10683,9.85%,Westbrook, TX,223
10885,9.42%,Westbrook, ME,"17,662"
20444,-6.23%,Westbrook, MN,708
18211,-2.50%,Westbrook Center, CT,"2,182"
12301,6.58%,Westbury, NY,"15,201"
10694,9.83%,Westby, WI,"2,246"
18087,-2.33%,Westby, MT,168
1078,105.98%,Westchase, FL,"22,897"
16710,-0.23%,Westchester, IL,"16,786"
17358,-1.16%,Westchester, FL,"29,921"
4724,32.37%,Westcliffe, CO,552
3558,42.86%,Westcreek, CO,150
5933,25.08%,Westdale, TX,369
15358,1.71%,Westerly, RI,"17,984"
9125,13.59%,Western, NE,326
24409,-16.46%,Western Grove, AR,340
9382,12.90%,Western Lake, TX,"1,260"
13468,4.59%,Western Springs, IL,"13,066"
23738,-14.12%,Westernport, MD,"1,807"
290,257.69%,Westervelt, IL,93
13172,5.05%,Westerville, OH,"37,101"
23201,-12.50%,Westerville, NE,42
306,248.93%,Westfield, IN,"32,426"
12606,6.05%,Westfield, IL,719
13308,4.85%,Westfield, WI,"1,276"
14228,3.38%,Westfield, NJ,"30,647"
14315,3.24%,Westfield, MA,"41,371"
14789,2.59%,Westfield, NY,"3,571"
17005,-0.67%,Westfield, PA,"1,182"
21058,-7.41%,Westfield, IA,175
8583,14.99%,Westfield Center, OH,"1,212"
17299,-1.09%,Westfir, OR,273
8057,16.67%,Westgate, IA,273
8675,14.74%,Westgate, FL,"8,486"
13977,3.80%,Westhampton, NY,"2,978"
19417,-4.47%,Westhampton Beach, NY,"1,817"
21292,-7.85%,Westhaven-Moonstone, CA,962
19759,-5.07%,Westhope, ND,506
127,465.70%,Westlake, TX,"1,171"
14842,2.50%,Westlake, OH,"32,513"
17760,-1.78%,Westlake, LA,"4,585"
13479,4.56%,Westlake Corner, VA,940
16303,0.30%,Westlake Village, CA,"8,393"
19059,-3.94%,Westland, MI,"83,188"
23335,-12.87%,Westland, PA,88
8888,14.19%,Westley, CA,853
17709,-1.70%,Westmere, NY,"7,066"
1600,80.26%,Westminster, TX,703
5635,26.72%,Westminster, LA,"3,187"
9969,11.51%,Westminster, MD,"18,656"
11403,8.28%,Westminster, CO,"109,296"
13623,4.35%,Westminster, VT,288
14185,3.46%,Westminster, CA,"91,255"
21076,-7.44%,Westminster, SC,"2,539"
14657,2.78%,Westmont, IL,"25,236"
18202,-2.49%,Westmont, CA,"30,835"
21325,-7.91%,Westmont, PA,"5,086"
5145,29.64%,Westmoreland, KS,818
20879,-7.07%,Westmoreland, TN,"1,945"
25749,-22.17%,Westmoreland, NY,323
24802,-18.02%,Westmorland, CA,"1,747"
2422,59.06%,Weston, IA,237
2700,54.24%,Weston, NJ,"1,655"
4170,37.09%,Weston, FL,"67,567"
6235,23.73%,Weston, CO,73
6247,23.66%,Weston, WI,"14,937"
8917,14.12%,Weston, ID,485
12420,6.38%,Weston, MO,"1,735"
12741,5.81%,Weston, NE,328
16374,0.18%,Weston, OH,"1,662"
19912,-5.30%,Weston, WV,"4,088"
20484,-6.29%,Weston, PA,328
23042,-11.99%,Weston, OR,631
27218,-32.44%,Weston, TX,429
3134,47.65%,Weston Lakes, TX,"2,544"
24367,-16.29%,Weston Mills, NY,"1,346"
11287,8.55%,Westover, AL,"1,104"
13832,4.01%,Westover, WV,"4,099"
24727,-17.69%,Westover, PA,377
18804,-3.50%,Westover Hills, TX,635
3902,39.39%,Westphalia, KS,230
7561,18.41%,Westphalia, MD,"7,217"
10475,10.31%,Westphalia, MO,353
19330,-4.34%,Westphalia, MI,838
26041,-23.75%,Westphalia, IA,122
27939,-41.26%,Westphalia, IN,84
8685,14.71%,Westpoint, IN,655
1388,89.13%,Westport, NC,"3,794"
1924,70.34%,Westport, KY,201
5101,29.92%,Westport, OK,343
13149,5.07%,Westport, CT,"27,055"
21160,-7.59%,Westport, IN,"1,400"
23221,-12.54%,Westport, WA,"1,869"
24278,-16.00%,Westport, SD,105
25159,-19.47%,Westport, NY,393
27741,-38.34%,Westport, OR,283
28331,-48.61%,Westport, MN,37
10863,9.48%,Westside, IA,358
17281,-1.06%,Westvale, NY,"5,111"
12092,6.94%,Westview, FL,"10,365"
28558,-53.73%,Westview Circle, WY,31
362,225.85%,Westville, IN,"6,895"
1724,76.02%,Westville, FL,389
8091,16.54%,Westville, OK,"1,860"
14642,2.80%,Westville, IL,"3,264"
19894,-5.27%,Westville, NJ,"4,263"
14608,2.85%,Westway, TX,"3,938"
25469,-20.74%,Westwego, LA,"8,531"
903,119.52%,Westwood, PA,"1,282"
8538,15.14%,Westwood, MO,327
10256,10.83%,Westwood, KS,"1,699"
16150,0.52%,Westwood, NJ,"11,056"
16798,-0.34%,Westwood, MI,"9,091"
18762,-3.43%,Westwood, KY,591
19580,-4.72%,Westwood, IA,121
26180,-24.47%,Westwood, CA,"1,509"
19599,-4.77%,Westwood CDP, KY,"4,655"
12583,6.08%,Westwood Hills, KS,401
17393,-1.21%,Westwood Lake, FL,"11,860"
12740,5.81%,Westwood Shores, TX,"1,075"
23591,-13.66%,Westworth Village, TX,"2,541"
743,136.75%,Wet Camp Village, AZ,277
5085,30.00%,Wetherington, OH,"1,313"
15732,1.17%,Wethersfield, CT,"26,579"
17860,-1.93%,Wetmore, KS,355
27958,-41.67%,Wetonka, SD,7
24038,-15.16%,Wetumka, OK,"1,231"
6041,24.62%,Wetumpka, AL,"7,136"
4687,32.69%,Wewahitchka, FL,"2,285"
23271,-12.66%,Weweantic, MA,"1,662"
18686,-3.31%,Wewoka, OK,"3,444"
19956,-5.37%,Weyauwega, WI,"1,709"
27529,-35.69%,Weyerhaeuser, WI,227
673,146.86%,Weyers Cave, VA,"3,024"
